pair_id,condition,block_n,object,object_selected,score,rt
p013-p115,fixed_associations,2,splat_grey,splat_grey,1,2472.09999999404
p013-p115,fixed_associations,2,splat_pink,splat_pink,1,3434.79999998212
p013-p115,fixed_associations,2,splat_grey,splat_grey,1,4107.70000001788
p013-p115,fixed_associations,2,splat_pink,splat_pink,1,3099.80000001192
p013-p115,fixed_associations,2,splat_yellow,splat_yellow,1,3731.70000001788
p013-p115,fixed_associations,2,splat_red,splat_red,1,2150.5
p013-p115,fixed_associations,3,star_grey,star_grey,1,8247.79999998212
p013-p115,fixed_associations,3,diamond_red,diamond_red,1,4148.20000001788
p013-p115,fixed_associations,3,hexagon_yellow,hexagon_yellow,1,5276.89999997616
p013-p115,fixed_associations,3,cross_pink,cross_pink,1,4884.39999997616
p013-p115,fixed_associations,3,cross_grey,cross_grey,1,2918.79999998212
p013-p115,fixed_associations,3,star_yellow,star_yellow,1,3744.09999999404
p013-p115,fixed_associations,3,diamond_red,diamond_red,1,2923.90000000596
p013-p115,fixed_associations,3,star_pink,star_pink,1,4336
p013-p115,fixed_associations,3,hexagon_yellow,hexagon_yellow,1,4880.09999999404
p013-p115,fixed_associations,3,hexagon_red,hexagon_red,1,3607.09999999404
p013-p115,fixed_associations,3,cross_pink,cross_pink,1,5903
p013-p115,fixed_associations,3,star_grey,star_grey,1,2517.19999998808
p013-p115,fixed_associations,3,hexagon_grey,hexagon_grey,1,2136.09999999404
p013-p115,fixed_associations,3,cross_red,cross_red,1,1563
p013-p115,fixed_associations,3,hexagon_yellow,hexagon_yellow,1,2731.5
p013-p115,fixed_associations,3,diamond_pink,diamond_pink,1,3865.30000001192
p014-p194,random_associations,2,splat_red,splat_yellow,0,6786.5
p014-p194,random_associations,2,splat_pink,splat_red,0,2400.90000000037
p014-p194,random_associations,2,splat_yellow,splat_pink,0,1716.29999999981
p014-p194,random_associations,2,splat_grey,splat_red,0,1826.40000000037
p014-p194,random_associations,2,splat_red,splat_grey,0,2682.29999999981
p014-p194,random_associations,2,splat_grey,splat_red,0,2386.10000000056
p014-p194,random_associations,2,splat_pink,splat_pink,1,1968.69999999925
p014-p194,random_associations,2,splat_yellow,splat_yellow,1,4256.5
p014-p194,random_associations,2,splat_yellow,splat_yellow,1,3927.40000000037
p014-p194,random_associations,2,splat_pink,splat_yellow,0,5398.29999999981
p014-p194,random_associations,2,splat_red,splat_yellow,0,6919
p014-p194,random_associations,2,splat_grey,splat_grey,1,7421.79999999981
p014-p194,random_associations,2,splat_yellow,splat_yellow,1,3166
p014-p194,random_associations,2,splat_pink,splat_pink,1,2781.90000000037
p014-p194,random_associations,2,splat_grey,splat_grey,1,2000.40000000037
p014-p194,random_associations,2,splat_red,splat_red,1,3163.90000000037
p014-p194,random_associations,3,square_red,square_red,1,4077.40000000037
p014-p194,random_associations,3,square_yellow,square_pink,0,4191.89999999944
p014-p194,random_associations,3,circle_grey,circle_grey,1,4894.40000000037
p014-p194,random_associations,3,diamond_pink,diamond_pink,1,2504.5
p014-p194,random_associations,3,star_pink,star_pink,1,3995.5
p014-p194,random_associations,3,star_red,star_red,1,6032.20000000019
p014-p194,random_associations,3,diamond_yellow,diamond_yellow,1,3446.70000000019
p014-p194,random_associations,3,square_grey,square_grey,1,2135.70000000019
p014-p194,random_associations,3,circle_grey,circle_grey,1,1480.70000000019
p014-p194,random_associations,3,star_red,star_red,1,6605.10000000056
p014-p194,random_associations,3,square_pink,square_yellow,0,2501.40000000037
p014-p194,random_associations,3,circle_yellow,circle_yellow,1,2366.90000000037
p014-p194,random_associations,3,square_yellow,square_yellow,1,3326.20000000019
p014-p194,random_associations,3,square_red,square_red,1,2327.39999999944
p014-p194,random_associations,3,diamond_grey,diamond_grey,1,2855.79999999981
p014-p194,random_associations,3,diamond_pink,diamond_pink,1,3219.70000000019
p015-p162,fixed_associations,2,splat_grey,splat_pink,0,5755
p015-p162,fixed_associations,2,splat_red,splat_red,1,1714
p015-p162,fixed_associations,2,splat_yellow,splat_yellow,1,1353
p015-p162,fixed_associations,2,splat_pink,splat_yellow,0,1273
p015-p162,fixed_associations,2,splat_red,splat_grey,0,1723
p015-p162,fixed_associations,2,splat_pink,splat_pink,1,1316
p015-p162,fixed_associations,2,splat_grey,splat_yellow,0,1096
p015-p162,fixed_associations,2,splat_yellow,splat_yellow,1,828
p015-p162,fixed_associations,2,splat_yellow,splat_red,0,1085
p015-p162,fixed_associations,2,splat_red,splat_grey,0,2308
p015-p162,fixed_associations,2,splat_grey,splat_red,0,733
p015-p162,fixed_associations,2,splat_pink,splat_grey,0,1062
p015-p162,fixed_associations,2,splat_pink,splat_yellow,0,883
p015-p162,fixed_associations,2,splat_red,splat_red,1,731
p015-p162,fixed_associations,2,splat_grey,splat_pink,0,2142
p015-p162,fixed_associations,2,splat_yellow,splat_red,0,633
p015-p162,fixed_associations,3,circle_yellow,circle_yellow,1,885
p015-p162,fixed_associations,3,cross_pink,cross_pink,1,1507
p015-p162,fixed_associations,3,circle_grey,circle_grey,1,778
p015-p162,fixed_associations,3,circle_red,circle_red,1,1041
p015-p162,fixed_associations,3,square_pink,square_red,0,999
p015-p162,fixed_associations,3,circle_red,circle_pink,0,857
p015-p162,fixed_associations,3,square_grey,square_red,0,752
p015-p162,fixed_associations,3,cross_yellow,cross_yellow,1,567
p015-p162,fixed_associations,3,cross_pink,cross_pink,1,976
p015-p162,fixed_associations,3,square_grey,square_pink,0,1696
p015-p162,fixed_associations,3,cross_yellow,cross_pink,0,938
p015-p162,fixed_associations,3,cross_red,cross_yellow,0,1143
p015-p162,fixed_associations,3,pentagon_yellow,pentagon_pink,0,779
p015-p162,fixed_associations,3,pentagon_grey,pentagon_red,0,822
p015-p162,fixed_associations,3,cross_pink,cross_pink,1,643
p015-p162,fixed_associations,3,circle_red,circle_yellow,0,855
p016-p032,fixed_associations,2,splat_grey,splat_red,0,2245
p016-p032,fixed_associations,2,splat_pink,splat_grey,0,1786.5
p016-p032,fixed_associations,2,splat_yellow,splat_yellow,1,1545.5
p016-p032,fixed_associations,2,splat_red,splat_red,1,1236.79999998212
p016-p032,fixed_associations,2,splat_grey,splat_red,0,890.40000000596
p016-p032,fixed_associations,2,splat_yellow,splat_yellow,1,2064.30000001192
p016-p032,fixed_associations,2,splat_pink,splat_grey,0,3088.29999998212
p016-p032,fixed_associations,2,splat_red,splat_red,1,1450.80000001192
p016-p032,fixed_associations,2,splat_grey,splat_grey,1,1314
p016-p032,fixed_associations,2,splat_yellow,splat_yellow,1,1580.5
p016-p032,fixed_associations,2,splat_pink,splat_pink,1,4748.40000000596
p016-p032,fixed_associations,2,splat_red,splat_red,1,1394
p016-p032,fixed_associations,2,splat_grey,splat_grey,1,3719
p016-p032,fixed_associations,2,splat_red,splat_red,1,1378.89999997616
p016-p032,fixed_associations,2,splat_pink,splat_pink,1,1272.19999998808
p016-p032,fixed_associations,2,splat_yellow,splat_yellow,1,976.90000000596
p016-p032,fixed_associations,3,square_grey,square_grey,1,2990.59999999404
p016-p032,fixed_associations,3,hexagon_yellow,hexagon_pink,0,4112.5
p016-p032,fixed_associations,3,diamond_red,diamond_red,1,2152.59999999404
p016-p032,fixed_associations,3,square_pink,square_grey,0,2011.40000000596
p016-p032,fixed_associations,3,hexagon_pink,hexagon_pink,1,1902.5
p016-p032,fixed_associations,3,diamond_grey,diamond_pink,0,1737.30000001192
p016-p032,fixed_associations,3,diamond_red,diamond_pink,0,4010.40000000596
p016-p032,fixed_associations,3,square_yellow,square_red,0,2734.60000002384
p016-p032,fixed_associations,3,diamond_red,diamond_red,1,1682.5
p016-p032,fixed_associations,3,square_pink,square_pink,1,1172.40000000596
p016-p032,fixed_associations,3,square_grey,square_pink,0,3517.39999997616
p016-p032,fixed_associations,3,square_yellow,square_yellow,1,2280.5
p016-p032,fixed_associations,3,diamond_grey,diamond_pink,0,2158.20000001788
p016-p032,fixed_associations,3,diamond_yellow,diamond_yellow,1,1390.59999999404
p016-p032,fixed_associations,3,hexagon_pink,hexagon_red,0,2895.90000000596
p016-p032,fixed_associations,3,star_red,star_red,1,1338.20000001788
p017-p067,fixed_associations,2,splat_pink,splat_pink,1,2559.29999995232
p017-p067,fixed_associations,2,splat_red,splat_red,1,1896.29999995232
p017-p067,fixed_associations,2,splat_grey,splat_grey,1,3008.5
p017-p067,fixed_associations,2,splat_yellow,splat_yellow,1,1639.39999997616
p017-p067,fixed_associations,2,splat_pink,splat_pink,1,2807.89999997616
p017-p067,fixed_associations,2,splat_yellow,splat_yellow,1,1727.10000002384
p017-p067,fixed_associations,2,splat_red,splat_red,1,1663.29999995232
p017-p067,fixed_associations,2,splat_grey,splat_grey,1,1701.79999995232
p017-p067,fixed_associations,2,splat_grey,splat_grey,1,1685.39999997616
p017-p067,fixed_associations,2,splat_yellow,splat_yellow,1,1509.09999990463
p017-p067,fixed_associations,2,splat_red,splat_red,1,1714.29999995232
p017-p067,fixed_associations,2,splat_pink,splat_pink,1,1435.69999992847
p017-p067,fixed_associations,2,splat_pink,splat_pink,1,1441.60000002384
p017-p067,fixed_associations,2,splat_red,splat_red,1,1834.80000007153
p017-p067,fixed_associations,2,splat_grey,splat_grey,1,2154.70000004768
p017-p067,fixed_associations,2,splat_yellow,splat_yellow,1,2043.60000002384
p017-p067,fixed_associations,3,hexagon_pink,hexagon_pink,1,1673
p017-p067,fixed_associations,3,hexagon_grey,hexagon_grey,1,2700
p017-p067,fixed_associations,3,pentagon_red,pentagon_pink,0,9257.10000002384
p017-p067,fixed_associations,3,hexagon_yellow,hexagon_yellow,1,1769.30000007153
p017-p067,fixed_associations,3,circle_red,circle_red,1,2524.29999995232
p017-p067,fixed_associations,3,hexagon_yellow,hexagon_yellow,1,1387.39999997616
p017-p067,fixed_associations,3,circle_grey,circle_grey,1,1366.69999992847
p017-p067,fixed_associations,3,pentagon_pink,pentagon_pink,1,1381.80000007153
p017-p067,fixed_associations,3,pentagon_yellow,pentagon_yellow,1,1665.60000002384
p017-p067,fixed_associations,3,hexagon_grey,hexagon_grey,1,1838.69999992847
p017-p067,fixed_associations,3,pentagon_pink,pentagon_pink,1,1369.29999995232
p017-p067,fixed_associations,3,circle_red,circle_red,1,2065.80000007153
p017-p067,fixed_associations,3,pentagon_yellow,pentagon_yellow,1,1404.29999995232
p017-p067,fixed_associations,3,cross_red,cross_red,1,1779.19999992847
p017-p067,fixed_associations,3,hexagon_pink,hexagon_pink,1,1466.89999997616
p017-p067,fixed_associations,3,hexagon_grey,hexagon_grey,1,2143
p018-p039,random_associations,2,splat_grey,splat_grey,1,14593.5
p018-p039,random_associations,2,splat_red,splat_red,1,5922.20000004768
p018-p039,random_associations,2,splat_pink,splat_pink,1,3343.19999992847
p018-p039,random_associations,2,splat_yellow,splat_grey,0,5099.20000004768
p018-p039,random_associations,2,splat_yellow,splat_yellow,1,4046.39999997616
p018-p039,random_associations,2,splat_grey,splat_red,0,9004.39999997616
p018-p039,random_associations,2,splat_red,splat_pink,0,2395.90000009537
p018-p039,random_associations,2,splat_pink,splat_pink,1,3230.79999995232
p018-p039,random_associations,2,splat_pink,splat_pink,1,2297.39999997616
p018-p039,random_associations,2,splat_grey,splat_grey,1,2451.39999997616
p018-p039,random_associations,2,splat_red,splat_red,1,2004.70000004768
p018-p039,random_associations,2,splat_yellow,splat_yellow,1,1909.19999992847
p018-p039,random_associations,2,splat_yellow,splat_grey,0,9748.90000009537
p018-p039,random_associations,2,splat_red,splat_red,1,1736.89999997616
p018-p039,random_associations,2,splat_pink,splat_pink,1,1911.30000007153
p018-p039,random_associations,2,splat_grey,splat_grey,1,10114.3000000715
p018-p039,random_associations,3,hexagon_pink,hexagon_pink,1,14572.6000000238
p018-p039,random_associations,3,hexagon_yellow,hexagon_yellow,1,5954
p018-p039,random_associations,3,circle_red,circle_red,1,2178.29999995232
p018-p039,random_associations,3,diamond_grey,diamond_grey,1,3609.69999992847
p018-p039,random_associations,3,cross_pink,cross_pink,1,2670.39999997616
p018-p039,random_associations,3,cross_red,cross_red,1,1712.80000007153
p018-p039,random_associations,3,hexagon_grey,hexagon_grey,1,5168.5
p018-p039,random_associations,3,diamond_yellow,diamond_yellow,1,2355
p018-p039,random_associations,3,circle_yellow,circle_yellow,1,2760.90000009537
p018-p039,random_associations,3,hexagon_red,hexagon_red,1,1777.89999997616
p018-p039,random_associations,3,circle_pink,circle_pink,1,3742.80000007153
p018-p039,random_associations,3,hexagon_grey,hexagon_grey,1,2485.10000002384
p018-p039,random_associations,3,diamond_pink,diamond_pink,1,1999.39999997616
p018-p039,random_associations,3,cross_yellow,cross_yellow,1,4760.80000007153
p018-p039,random_associations,3,hexagon_grey,hexagon_grey,1,3369.10000002384
p018-p039,random_associations,3,cross_red,cross_red,1,1598.5
p020-p131,random_associations,2,splat_yellow,splat_grey,0,6316.5
p020-p131,random_associations,2,splat_pink,splat_red,0,1640.90000000596
p020-p131,random_associations,2,splat_grey,splat_red,0,918.399999991059
p020-p131,random_associations,2,splat_red,splat_yellow,0,1818.29999999702
p020-p131,random_associations,2,splat_pink,splat_pink,1,1322.20000000298
p020-p131,random_associations,2,splat_yellow,splat_yellow,1,1274
p020-p131,random_associations,2,splat_grey,splat_red,0,1251.59999999404
p020-p131,random_associations,2,splat_red,splat_pink,0,1119.20000000298
p020-p131,random_associations,2,splat_red,splat_yellow,0,1873.09999999404
p020-p131,random_associations,2,splat_pink,splat_grey,0,1212
p020-p131,random_associations,2,splat_yellow,splat_grey,0,1412.89999999106
p020-p131,random_associations,2,splat_grey,splat_pink,0,1409
p020-p131,random_associations,2,splat_yellow,splat_red,0,2352.60000000894
p020-p131,random_associations,2,splat_red,splat_red,1,1455.70000000298
p020-p131,random_associations,2,splat_pink,splat_pink,1,2590.40000000596
p020-p131,random_associations,2,splat_grey,splat_yellow,0,2494.5
p020-p131,random_associations,3,circle_red,circle_yellow,0,3215
p020-p131,random_associations,3,square_yellow,square_pink,0,2663.10000000894
p020-p131,random_associations,3,circle_pink,circle_yellow,0,2533
p020-p131,random_associations,3,square_grey,square_grey,1,1649.09999999404
p020-p131,random_associations,3,cross_yellow,cross_red,0,1921.5
p020-p131,random_associations,3,square_pink,square_grey,0,2051.29999999702
p020-p131,random_associations,3,cross_grey,cross_pink,0,4433.5
p020-p131,random_associations,3,square_red,square_red,1,1651.09999999404
p020-p131,random_associations,3,circle_red,circle_yellow,0,1570.39999999106
p020-p131,random_associations,3,pentagon_grey,pentagon_pink,0,3902.39999999106
p020-p131,random_associations,3,circle_yellow,circle_yellow,1,3701
p020-p131,random_associations,3,circle_pink,circle_pink,1,2702.79999999702
p020-p131,random_associations,3,square_red,square_grey,0,2329
p020-p131,random_associations,3,circle_yellow,circle_red,0,1290.79999999702
p020-p131,random_associations,3,square_pink,square_pink,1,2676.70000000298
p020-p131,random_associations,3,cross_grey,cross_yellow,0,2053
p022-p079,fixed_associations,2,splat_pink,splat_pink,1,5648.20000004768
p022-p079,fixed_associations,2,splat_yellow,splat_yellow,1,2921
p022-p079,fixed_associations,2,splat_grey,splat_grey,1,12634
p022-p079,fixed_associations,2,splat_red,splat_red,1,1626.19999992847
p022-p079,fixed_associations,2,splat_grey,splat_pink,0,1735.09999990463
p022-p079,fixed_associations,2,splat_yellow,splat_yellow,1,3034.70000004768
p022-p079,fixed_associations,2,splat_red,splat_red,1,2225.70000004768
p022-p079,fixed_associations,2,splat_pink,splat_pink,1,3364.19999992847
p022-p079,fixed_associations,2,splat_yellow,splat_yellow,1,2534.60000002384
p022-p079,fixed_associations,2,splat_grey,splat_grey,1,5086
p022-p079,fixed_associations,2,splat_red,splat_red,1,2290.29999995232
p022-p079,fixed_associations,2,splat_pink,splat_pink,1,2685.59999990463
p022-p079,fixed_associations,2,splat_yellow,splat_yellow,1,2133.29999995232
p022-p079,fixed_associations,2,splat_pink,splat_pink,1,3016.20000004768
p022-p079,fixed_associations,2,splat_grey,splat_grey,1,6349.30000007153
p022-p079,fixed_associations,2,splat_red,splat_red,1,1364
p022-p079,fixed_associations,3,pentagon_red,pentagon_red,1,2403.79999995232
p022-p079,fixed_associations,3,cross_pink,cross_pink,1,2382.60000002384
p022-p079,fixed_associations,3,cross_yellow,cross_yellow,1,2875.29999995232
p022-p079,fixed_associations,3,star_grey,star_grey,1,4301.89999997616
p022-p079,fixed_associations,3,star_grey,star_grey,1,2207.60000002384
p022-p079,fixed_associations,3,circle_pink,circle_pink,1,2020.89999997616
p022-p079,fixed_associations,3,circle_yellow,circle_yellow,1,1912.90000009537
p022-p079,fixed_associations,3,circle_red,circle_red,1,2302.89999997616
p022-p079,fixed_associations,3,cross_yellow,cross_yellow,1,2342.5
p022-p079,fixed_associations,3,pentagon_red,pentagon_red,1,1733.5
p022-p079,fixed_associations,3,star_pink,star_pink,1,2199.70000004768
p022-p079,fixed_associations,3,cross_grey,cross_grey,1,4677.79999995232
p022-p079,fixed_associations,3,star_pink,star_pink,1,2123.80000007153
p022-p079,fixed_associations,3,pentagon_yellow,pentagon_yellow,1,1711.29999995232
