participant_ID,trial_number,target_cxn,prime_cxn,verb_overlap,rt
HADVYH18,68,CM,CM,yes,824
HADVYH18,68,CM,CM,yes,1464
HADVYH18,68,CM,CM,yes,816
HADVYH18,74,CM,RES,yes,1761
HADVYH18,74,CM,RES,yes,1398
HADVYH18,74,CM,RES,yes,734
HADVYH18,79,CM,CM,no,1046
HADVYH18,79,CM,CM,no,1000
HADVYH18,79,CM,CM,no,1352
HADVYH18,85,CM,CM,no,1768
HADVYH18,85,CM,CM,no,1075
HADVYH18,85,CM,CM,no,742
HADVYH18,89,CM,RES,no,2313
HADVYH18,89,CM,RES,no,1384
HADVYH18,89,CM,RES,no,560
HADVYH18,95,RES,CM,no,1416
HADVYH18,95,RES,CM,no,1183
HADVYH18,95,RES,CM,no,1568
HADVYH18,106,CM,CM,yes,1583
HADVYH18,106,CM,CM,yes,985
HADVYH18,106,CM,CM,yes,630
HADVYH18,111,RES,RES,yes,1584
HADVYH18,111,RES,RES,yes,1121
HADVYH18,111,RES,RES,yes,1119
HADVYH18,116,RES,RES,no,1200
HADVYH18,116,RES,RES,no,751
HADVYH18,116,RES,RES,no,880
HADVYH18,121,RES,CM,yes,817
HADVYH18,121,RES,CM,yes,1890
HADVYH18,121,RES,CM,yes,894
HADVYH18,126,RES,CM,yes,863
HADVYH18,126,RES,CM,yes,840
HADVYH18,126,RES,CM,yes,800
HADVYH18,130,CM,RES,yes,776
HADVYH18,130,CM,RES,yes,1240
HADVYH18,130,CM,RES,yes,736
HADVYH18,136,RES,RES,no,825
HADVYH18,136,RES,RES,no,744
HADVYH18,136,RES,RES,no,856
HADVYH18,140,CM,CM,no,936
HADVYH18,140,CM,CM,no,1304
HADVYH18,140,CM,CM,no,1359
HADVYH18,145,CM,RES,no,1234
HADVYH18,145,CM,RES,no,1680
HADVYH18,145,CM,RES,no,760
HADVYH18,150,CM,CM,yes,1151
HADVYH18,150,CM,CM,yes,927
HADVYH18,150,CM,CM,yes,728
HADVYH18,154,RES,RES,yes,1368
HADVYH18,154,RES,RES,yes,1607
HADVYH18,154,RES,RES,yes,793
HADVYH18,160,RES,CM,no,720
HADVYH18,160,RES,CM,no,912
HADVYH18,160,RES,CM,no,784
CJCOFZF5,9,RES,CM,yes,1137
CJCOFZF5,9,RES,CM,yes,1376
CJCOFZF5,9,RES,CM,yes,1128
CJCOFZF5,14,RES,CM,no,1073
CJCOFZF5,14,RES,CM,no,1008
CJCOFZF5,14,RES,CM,no,1616
CJCOFZF5,18,CM,RES,no,1136
CJCOFZF5,18,CM,RES,no,1544
CJCOFZF5,18,CM,RES,no,776
CJCOFZF5,23,CM,CM,no,816
CJCOFZF5,23,CM,CM,no,1272
CJCOFZF5,23,CM,CM,no,696
CJCOFZF5,27,RES,RES,no,1224
CJCOFZF5,27,RES,RES,no,1016
CJCOFZF5,27,RES,RES,no,864
CJCOFZF5,32,CM,CM,yes,1440
CJCOFZF5,32,CM,CM,yes,1385
CJCOFZF5,32,CM,CM,yes,1128
CJCOFZF5,38,RES,RES,yes,824
CJCOFZF5,38,RES,RES,yes,656
CJCOFZF5,38,RES,RES,yes,736
CJCOFZF5,43,RES,RES,no,1752
CJCOFZF5,43,RES,RES,no,1008
CJCOFZF5,43,RES,RES,no,1056
CJCOFZF5,48,RES,CM,yes,960
CJCOFZF5,48,RES,CM,yes,671
CJCOFZF5,48,RES,CM,yes,912
CJCOFZF5,53,RES,CM,no,1088
CJCOFZF5,53,RES,CM,no,904
CJCOFZF5,53,RES,CM,no,896
CJCOFZF5,58,RES,RES,yes,2016
CJCOFZF5,58,RES,RES,yes,696
CJCOFZF5,58,RES,RES,yes,616
CJCOFZF5,64,CM,RES,no,712
CJCOFZF5,64,CM,RES,no,904
CJCOFZF5,64,CM,RES,no,648
CJCOFZF5,68,CM,CM,yes,1247
CJCOFZF5,68,CM,CM,yes,856
CJCOFZF5,68,CM,CM,yes,736
CJCOFZF5,74,CM,RES,yes,760
CJCOFZF5,74,CM,RES,yes,1232
CJCOFZF5,74,CM,RES,yes,768
CJCOFZF5,79,CM,CM,no,840
CJCOFZF5,79,CM,CM,no,1104
CJCOFZF5,79,CM,CM,no,872
CJCOFZF5,85,CM,CM,no,896
CJCOFZF5,85,CM,CM,no,824
CJCOFZF5,85,CM,CM,no,1112
CJCOFZF5,95,RES,CM,no,1552
CJCOFZF5,95,RES,CM,no,887
CJCOFZF5,95,RES,CM,no,848
CJCOFZF5,106,CM,CM,yes,1168
CJCOFZF5,106,CM,CM,yes,1144
CJCOFZF5,106,CM,CM,yes,704
CJCOFZF5,111,RES,RES,yes,712
CJCOFZF5,111,RES,RES,yes,720
CJCOFZF5,111,RES,RES,yes,688
CJCOFZF5,116,RES,RES,no,760
CJCOFZF5,116,RES,RES,no,1056
CJCOFZF5,116,RES,RES,no,672
CJCOFZF5,121,RES,CM,yes,1040
CJCOFZF5,121,RES,CM,yes,2688
CJCOFZF5,121,RES,CM,yes,1504
CJCOFZF5,126,RES,CM,yes,688
CJCOFZF5,126,RES,CM,yes,792
CJCOFZF5,126,RES,CM,yes,680
CJCOFZF5,130,CM,RES,yes,639
CJCOFZF5,130,CM,RES,yes,1655
CJCOFZF5,130,CM,RES,yes,680
CJCOFZF5,136,RES,RES,no,1048
CJCOFZF5,136,RES,RES,no,576
CJCOFZF5,136,RES,RES,no,552
CJCOFZF5,140,CM,CM,no,856
CJCOFZF5,140,CM,CM,no,800
CJCOFZF5,140,CM,CM,no,768
CJCOFZF5,145,CM,RES,no,792
CJCOFZF5,145,CM,RES,no,1767
CJCOFZF5,145,CM,RES,no,704
CJCOFZF5,150,CM,CM,yes,1425
CJCOFZF5,150,CM,CM,yes,1048
CJCOFZF5,150,CM,CM,yes,784
CJCOFZF5,154,RES,RES,yes,904
CJCOFZF5,154,RES,RES,yes,832
CJCOFZF5,154,RES,RES,yes,792
CJCOFZF5,160,RES,CM,no,872
CJCOFZF5,160,RES,CM,no,808
CJCOFZF5,160,RES,CM,no,729
KS5U88H9,9,RES,CM,yes,1761
KS5U88H9,9,RES,CM,yes,1338
KS5U88H9,9,RES,CM,yes,1496
KS5U88H9,14,RES,CM,no,2971
KS5U88H9,14,RES,CM,no,1006
KS5U88H9,14,RES,CM,no,2079
KS5U88H9,18,CM,RES,no,1269
KS5U88H9,18,CM,RES,no,805
KS5U88H9,23,CM,CM,no,1414
KS5U88H9,23,CM,CM,no,1771
KS5U88H9,23,CM,CM,no,820
KS5U88H9,27,RES,RES,no,2462
KS5U88H9,27,RES,RES,no,1575
KS5U88H9,27,RES,RES,no,1097
KS5U88H9,32,CM,CM,yes,1198
KS5U88H9,32,CM,CM,yes,1918
KS5U88H9,32,CM,CM,yes,1427
KS5U88H9,38,RES,RES,yes,1633
KS5U88H9,38,RES,RES,yes,1598
KS5U88H9,38,RES,RES,yes,1105
KS5U88H9,43,RES,RES,no,1393
KS5U88H9,43,RES,RES,no,1546
KS5U88H9,43,RES,RES,no,2083
KS5U88H9,48,RES,CM,yes,853
KS5U88H9,48,RES,CM,yes,1280
KS5U88H9,53,RES,CM,no,1869
KS5U88H9,53,RES,CM,no,926
KS5U88H9,53,RES,CM,no,1748
KS5U88H9,58,RES,RES,yes,1641
KS5U88H9,58,RES,RES,yes,1193
KS5U88H9,58,RES,RES,yes,739
KS5U88H9,64,CM,RES,no,1647
KS5U88H9,64,CM,RES,no,2450
KS5U88H9,64,CM,RES,no,1682
KS5U88H9,68,CM,CM,yes,1370
KS5U88H9,68,CM,CM,yes,2169
KS5U88H9,68,CM,CM,yes,1039
KS5U88H9,74,CM,RES,yes,1852
KS5U88H9,74,CM,RES,yes,1699
KS5U88H9,74,CM,RES,yes,887
KS5U88H9,85,CM,CM,no,1478
KS5U88H9,85,CM,CM,no,932
KS5U88H9,85,CM,CM,no,2792
KS5U88H9,89,CM,RES,no,847
KS5U88H9,89,CM,RES,no,687
KS5U88H9,95,RES,CM,no,1952
KS5U88H9,95,RES,CM,no,1972
KS5U88H9,95,RES,CM,no,967
KS5U88H9,106,CM,CM,yes,1378
KS5U88H9,106,CM,CM,yes,938
KS5U88H9,106,CM,CM,yes,767
KS5U88H9,111,RES,RES,yes,1133
KS5U88H9,111,RES,RES,yes,1625
KS5U88H9,111,RES,RES,yes,952
KS5U88H9,116,RES,RES,no,1397
KS5U88H9,116,RES,RES,no,1099
KS5U88H9,116,RES,RES,no,1228
KS5U88H9,121,RES,CM,yes,1959
KS5U88H9,121,RES,CM,yes,1595
KS5U88H9,121,RES,CM,yes,1820
KS5U88H9,126,RES,CM,yes,797
KS5U88H9,126,RES,CM,yes,910
KS5U88H9,126,RES,CM,yes,1132
KS5U88H9,130,CM,RES,yes,893
KS5U88H9,130,CM,RES,yes,900
KS5U88H9,130,CM,RES,yes,874
KS5U88H9,136,RES,RES,no,1535
KS5U88H9,136,RES,RES,no,1140
KS5U88H9,136,RES,RES,no,626
KS5U88H9,140,CM,CM,no,1931
KS5U88H9,140,CM,CM,no,988
KS5U88H9,140,CM,CM,no,1321
KS5U88H9,145,CM,RES,no,1322
KS5U88H9,145,CM,RES,no,1488
KS5U88H9,145,CM,RES,no,736
KS5U88H9,150,CM,CM,yes,2106
KS5U88H9,150,CM,CM,yes,2174
KS5U88H9,150,CM,CM,yes,896
KS5U88H9,154,RES,RES,yes,1148
KS5U88H9,154,RES,RES,yes,743
KS5U88H9,154,RES,RES,yes,987
KS5U88H9,160,RES,CM,no,959
KS5U88H9,160,RES,CM,no,1381
KS5U88H9,160,RES,CM,no,1142
5AQLLX83,4,CM,RES,yes,1034
5AQLLX83,4,CM,RES,yes,1018
5AQLLX83,4,CM,RES,yes,607
5AQLLX83,9,RES,CM,yes,775
5AQLLX83,9,RES,CM,yes,721
5AQLLX83,9,RES,CM,yes,889
5AQLLX83,14,RES,CM,no,769
5AQLLX83,14,RES,CM,no,516
5AQLLX83,14,RES,CM,no,1077
5AQLLX83,18,CM,RES,no,1112
5AQLLX83,18,CM,RES,no,1447
5AQLLX83,18,CM,RES,no,389
5AQLLX83,23,CM,CM,no,725
5AQLLX83,23,CM,CM,no,564
5AQLLX83,23,CM,CM,no,437
5AQLLX83,27,RES,RES,no,809
5AQLLX83,27,RES,RES,no,628
5AQLLX83,27,RES,RES,no,1020
5AQLLX83,32,CM,CM,yes,759
5AQLLX83,32,CM,CM,yes,1086
5AQLLX83,32,CM,CM,yes,981
5AQLLX83,48,RES,CM,yes,954
5AQLLX83,48,RES,CM,yes,585
5AQLLX83,48,RES,CM,yes,547
5AQLLX83,53,RES,CM,no,870
5AQLLX83,53,RES,CM,no,482
5AQLLX83,53,RES,CM,no,835
5AQLLX83,58,RES,RES,yes,551
5AQLLX83,58,RES,RES,yes,629
5AQLLX83,58,RES,RES,yes,750
5AQLLX83,64,CM,RES,no,581
5AQLLX83,64,CM,RES,no,1058
5AQLLX83,64,CM,RES,no,664
5AQLLX83,68,CM,CM,yes,533
5AQLLX83,68,CM,CM,yes,734
5AQLLX83,68,CM,CM,yes,565
5AQLLX83,74,CM,RES,yes,684
5AQLLX83,74,CM,RES,yes,741
5AQLLX83,74,CM,RES,yes,602
5AQLLX83,85,CM,CM,no,658
5AQLLX83,85,CM,CM,no,741
5AQLLX83,85,CM,CM,no,1419
5AQLLX83,89,CM,RES,no,745
5AQLLX83,89,CM,RES,no,783
5AQLLX83,89,CM,RES,no,408
5AQLLX83,95,RES,CM,no,756
5AQLLX83,95,RES,CM,no,653
5AQLLX83,95,RES,CM,no,505
5AQLLX83,106,CM,CM,yes,696
5AQLLX83,106,CM,CM,yes,699
5AQLLX83,106,CM,CM,yes,522
5AQLLX83,111,RES,RES,yes,599
5AQLLX83,111,RES,RES,yes,806
5AQLLX83,111,RES,RES,yes,903
5AQLLX83,116,RES,RES,no,614
5AQLLX83,116,RES,RES,no,757
5AQLLX83,116,RES,RES,no,882
5AQLLX83,121,RES,CM,yes,587
5AQLLX83,121,RES,CM,yes,580
5AQLLX83,121,RES,CM,yes,700
5AQLLX83,126,RES,CM,yes,523
5AQLLX83,126,RES,CM,yes,746
5AQLLX83,126,RES,CM,yes,358
5AQLLX83,130,CM,RES,yes,655
5AQLLX83,130,CM,RES,yes,661
5AQLLX83,130,CM,RES,yes,549
5AQLLX83,136,RES,RES,no,621
5AQLLX83,136,RES,RES,no,723
5AQLLX83,136,RES,RES,no,596
5AQLLX83,140,CM,CM,no,774
5AQLLX83,140,CM,CM,no,723
5AQLLX83,140,CM,CM,no,368
5AQLLX83,145,CM,RES,no,612
5AQLLX83,145,CM,RES,no,581
5AQLLX83,145,CM,RES,no,885
5AQLLX83,150,CM,CM,yes,923
5AQLLX83,150,CM,CM,yes,527
5AQLLX83,150,CM,CM,yes,663
5AQLLX83,154,RES,RES,yes,760
5AQLLX83,154,RES,RES,yes,584
5AQLLX83,154,RES,RES,yes,604
5AQLLX83,160,RES,CM,no,915
5AQLLX83,160,RES,CM,no,673
5AQLLX83,160,RES,CM,no,547
OXFM6CAF,9,RES,CM,yes,767
OXFM6CAF,9,RES,CM,yes,999
OXFM6CAF,9,RES,CM,yes,2113
OXFM6CAF,14,RES,CM,no,713
OXFM6CAF,14,RES,CM,no,1186
OXFM6CAF,14,RES,CM,no,1358
OXFM6CAF,18,CM,RES,no,967
OXFM6CAF,18,CM,RES,no,1041
OXFM6CAF,18,CM,RES,no,1047
OXFM6CAF,23,CM,CM,no,808
OXFM6CAF,23,CM,CM,no,888
OXFM6CAF,23,CM,CM,no,720
OXFM6CAF,27,RES,RES,no,1015
OXFM6CAF,27,RES,RES,no,855
OXFM6CAF,27,RES,RES,no,928
OXFM6CAF,32,CM,CM,yes,806
OXFM6CAF,32,CM,CM,yes,1569
OXFM6CAF,32,CM,CM,yes,976
OXFM6CAF,38,RES,RES,yes,1136
OXFM6CAF,38,RES,RES,yes,769
OXFM6CAF,38,RES,RES,yes,856
OXFM6CAF,43,RES,RES,no,1017
OXFM6CAF,43,RES,RES,no,991
OXFM6CAF,43,RES,RES,no,1369
OXFM6CAF,48,RES,CM,yes,1440
OXFM6CAF,48,RES,CM,yes,799
OXFM6CAF,48,RES,CM,yes,1161
OXFM6CAF,53,RES,CM,no,1032
OXFM6CAF,53,RES,CM,no,1503
OXFM6CAF,53,RES,CM,no,1016
OXFM6CAF,58,RES,RES,yes,1103
OXFM6CAF,58,RES,RES,yes,744
OXFM6CAF,58,RES,RES,yes,751
OXFM6CAF,64,CM,RES,no,1272
OXFM6CAF,64,CM,RES,no,1481
OXFM6CAF,64,CM,RES,no,1032
OXFM6CAF,68,CM,CM,yes,750
OXFM6CAF,68,CM,CM,yes,1592
OXFM6CAF,68,CM,CM,yes,993
OXFM6CAF,74,CM,RES,yes,672
OXFM6CAF,74,CM,RES,yes,1193
OXFM6CAF,74,CM,RES,yes,800
OXFM6CAF,79,CM,CM,no,799
OXFM6CAF,79,CM,CM,no,1207
OXFM6CAF,79,CM,CM,no,768
OXFM6CAF,85,CM,CM,no,1024
OXFM6CAF,85,CM,CM,no,968
OXFM6CAF,85,CM,CM,no,479
OXFM6CAF,89,CM,RES,no,913
OXFM6CAF,89,CM,RES,no,1424
OXFM6CAF,89,CM,RES,no,640
OXFM6CAF,95,RES,CM,no,927
OXFM6CAF,95,RES,CM,no,832
OXFM6CAF,95,RES,CM,no,711
OXFM6CAF,106,CM,CM,yes,712
OXFM6CAF,106,CM,CM,yes,927
OXFM6CAF,106,CM,CM,yes,729
OXFM6CAF,111,RES,RES,yes,816
OXFM6CAF,111,RES,RES,yes,857
OXFM6CAF,111,RES,RES,yes,872
OXFM6CAF,116,RES,RES,no,873
OXFM6CAF,116,RES,RES,no,1127
OXFM6CAF,116,RES,RES,no,873
OXFM6CAF,121,RES,CM,yes,953
OXFM6CAF,121,RES,CM,yes,928
OXFM6CAF,121,RES,CM,yes,991
OXFM6CAF,126,RES,CM,yes,745
OXFM6CAF,126,RES,CM,yes,1104
OXFM6CAF,126,RES,CM,yes,1288
OXFM6CAF,130,CM,RES,yes,647
OXFM6CAF,130,CM,RES,yes,833
OXFM6CAF,130,CM,RES,yes,727
OXFM6CAF,136,RES,RES,no,889
OXFM6CAF,136,RES,RES,no,703
OXFM6CAF,136,RES,RES,no,632
OXFM6CAF,145,CM,RES,no,1118
OXFM6CAF,145,CM,RES,no,944
OXFM6CAF,145,CM,RES,no,721
OXFM6CAF,150,CM,CM,yes,1057
OXFM6CAF,150,CM,CM,yes,792
OXFM6CAF,150,CM,CM,yes,840
OXFM6CAF,154,RES,RES,yes,1568
OXFM6CAF,154,RES,RES,yes,648
OXFM6CAF,154,RES,RES,yes,776
OXFM6CAF,160,RES,CM,no,776
OXFM6CAF,160,RES,CM,no,1025
OXFM6CAF,160,RES,CM,no,791
CNI5VBMB,9,RES,CM,yes,1219
CNI5VBMB,9,RES,CM,yes,1642
CNI5VBMB,9,RES,CM,yes,2240
CNI5VBMB,14,RES,CM,no,996
CNI5VBMB,14,RES,CM,no,1208
CNI5VBMB,14,RES,CM,no,1022
CNI5VBMB,23,CM,CM,no,1191
CNI5VBMB,23,CM,CM,no,1514
CNI5VBMB,23,CM,CM,no,2041
CNI5VBMB,27,RES,RES,no,1598
CNI5VBMB,27,RES,RES,no,1021
CNI5VBMB,32,CM,CM,yes,1005
CNI5VBMB,32,CM,CM,yes,1379
CNI5VBMB,32,CM,CM,yes,1012
CNI5VBMB,38,RES,RES,yes,977
CNI5VBMB,38,RES,RES,yes,1384
CNI5VBMB,38,RES,RES,yes,1607
CNI5VBMB,43,RES,RES,no,1154
CNI5VBMB,43,RES,RES,no,1279
CNI5VBMB,43,RES,RES,no,2035
CNI5VBMB,48,RES,CM,yes,1456
CNI5VBMB,48,RES,CM,yes,1558
CNI5VBMB,48,RES,CM,yes,864
CNI5VBMB,53,RES,CM,no,2185
CNI5VBMB,53,RES,CM,no,1822
CNI5VBMB,53,RES,CM,no,2306
CNI5VBMB,64,CM,RES,no,2388
CNI5VBMB,64,CM,RES,no,2221
CNI5VBMB,64,CM,RES,no,1584
CNI5VBMB,68,CM,CM,yes,943
CNI5VBMB,68,CM,CM,yes,1167
CNI5VBMB,68,CM,CM,yes,948
CNI5VBMB,79,CM,CM,no,1008
CNI5VBMB,79,CM,CM,no,1754
CNI5VBMB,79,CM,CM,no,1295
CNI5VBMB,85,CM,CM,no,952
CNI5VBMB,85,CM,CM,no,1944
CNI5VBMB,85,CM,CM,no,1661
CNI5VBMB,89,CM,RES,no,1030
CNI5VBMB,89,CM,RES,no,1388
CNI5VBMB,89,CM,RES,no,1031
CNI5VBMB,95,RES,CM,no,1271
CNI5VBMB,95,RES,CM,no,1129
CNI5VBMB,95,RES,CM,no,888
CNI5VBMB,101,CM,RES,yes,1874
CNI5VBMB,101,CM,RES,yes,2004
CNI5VBMB,101,CM,RES,yes,1269
CNI5VBMB,106,CM,CM,yes,1664
CNI5VBMB,106,CM,CM,yes,1132
CNI5VBMB,106,CM,CM,yes,947
CNI5VBMB,116,RES,RES,no,960
CNI5VBMB,116,RES,RES,no,823
CNI5VBMB,116,RES,RES,no,931
CNI5VBMB,121,RES,CM,yes,1030
CNI5VBMB,121,RES,CM,yes,1003
CNI5VBMB,121,RES,CM,yes,1350
CNI5VBMB,126,RES,CM,yes,931
CNI5VBMB,126,RES,CM,yes,908
CNI5VBMB,126,RES,CM,yes,900
CNI5VBMB,130,CM,RES,yes,848
CNI5VBMB,130,CM,RES,yes,1614
CNI5VBMB,130,CM,RES,yes,779
CNI5VBMB,136,RES,RES,no,1117
CNI5VBMB,136,RES,RES,no,2822
CNI5VBMB,136,RES,RES,no,769
CNI5VBMB,140,CM,CM,no,1651
CNI5VBMB,140,CM,CM,no,1315
CNI5VBMB,140,CM,CM,no,889
CNI5VBMB,145,CM,RES,no,917
CNI5VBMB,145,CM,RES,no,2456
CNI5VBMB,145,CM,RES,no,978
CNI5VBMB,150,CM,CM,yes,1048
CNI5VBMB,150,CM,CM,yes,1532
CNI5VBMB,150,CM,CM,yes,913
CNI5VBMB,154,RES,RES,yes,1790
CNI5VBMB,154,RES,RES,yes,1343
CNI5VBMB,154,RES,RES,yes,1021
CNI5VBMB,160,RES,CM,no,1142
CNI5VBMB,160,RES,CM,no,2896
CNI5VBMB,160,RES,CM,no,2600
OB270RV6,4,CM,RES,yes,770
OB270RV6,4,CM,RES,yes,768
OB270RV6,4,CM,RES,yes,716
OB270RV6,9,RES,CM,yes,902
OB270RV6,9,RES,CM,yes,962
OB270RV6,9,RES,CM,yes,1311
OB270RV6,14,RES,CM,no,814
OB270RV6,14,RES,CM,no,1008
OB270RV6,14,RES,CM,no,750
OB270RV6,18,CM,RES,no,990
OB270RV6,18,CM,RES,no,956
OB270RV6,18,CM,RES,no,774
OB270RV6,23,CM,CM,no,676
OB270RV6,23,CM,CM,no,1932
OB270RV6,23,CM,CM,no,566
OB270RV6,27,RES,RES,no,700
OB270RV6,27,RES,RES,no,1293
OB270RV6,27,RES,RES,no,1127
OB270RV6,32,CM,CM,yes,922
OB270RV6,32,CM,CM,yes,1415
OB270RV6,32,CM,CM,yes,883
OB270RV6,38,RES,RES,yes,874
OB270RV6,38,RES,RES,yes,676
OB270RV6,38,RES,RES,yes,556
OB270RV6,43,RES,RES,no,669
OB270RV6,43,RES,RES,no,781
OB270RV6,43,RES,RES,no,1231
OB270RV6,48,RES,CM,yes,758
OB270RV6,48,RES,CM,yes,723
OB270RV6,48,RES,CM,yes,919
OB270RV6,53,RES,CM,no,886
OB270RV6,53,RES,CM,no,968
OB270RV6,53,RES,CM,no,908
OB270RV6,58,RES,RES,yes,748
OB270RV6,58,RES,RES,yes,2358
OB270RV6,58,RES,RES,yes,812
OB270RV6,68,CM,CM,yes,728
OB270RV6,68,CM,CM,yes,1163
OB270RV6,68,CM,CM,yes,678
OB270RV6,74,CM,RES,yes,823
OB270RV6,74,CM,RES,yes,744
OB270RV6,74,CM,RES,yes,695
OB270RV6,79,CM,CM,no,713
OB270RV6,79,CM,CM,no,868
OB270RV6,79,CM,CM,no,462
OB270RV6,85,CM,CM,no,1133
OB270RV6,85,CM,CM,no,2151
OB270RV6,85,CM,CM,no,769
OB270RV6,89,CM,RES,no,655
OB270RV6,89,CM,RES,no,732
OB270RV6,89,CM,RES,no,609
OB270RV6,95,RES,CM,no,1252
OB270RV6,95,RES,CM,no,1025
OB270RV6,95,RES,CM,no,747
OB270RV6,101,CM,RES,yes,628
OB270RV6,101,CM,RES,yes,716
OB270RV6,101,CM,RES,yes,615
OB270RV6,106,CM,CM,yes,1360
OB270RV6,106,CM,CM,yes,666
OB270RV6,106,CM,CM,yes,686
OB270RV6,121,RES,CM,yes,874
OB270RV6,121,RES,CM,yes,542
OB270RV6,121,RES,CM,yes,606
OB270RV6,126,RES,CM,yes,673
OB270RV6,126,RES,CM,yes,684
OB270RV6,126,RES,CM,yes,1102
OB270RV6,130,CM,RES,yes,682
OB270RV6,130,CM,RES,yes,870
OB270RV6,130,CM,RES,yes,608
OB270RV6,136,RES,RES,no,736
OB270RV6,136,RES,RES,no,854
OB270RV6,136,RES,RES,no,748
OB270RV6,140,CM,CM,no,682
OB270RV6,140,CM,CM,no,520
OB270RV6,140,CM,CM,no,1298
OB270RV6,145,CM,RES,no,941
OB270RV6,145,CM,RES,no,720
OB270RV6,145,CM,RES,no,510
OB270RV6,150,CM,CM,yes,744
OB270RV6,150,CM,CM,yes,706
OB270RV6,150,CM,CM,yes,539
OB270RV6,154,RES,RES,yes,959
OB270RV6,154,RES,RES,yes,697
OB270RV6,154,RES,RES,yes,1031
OB270RV6,160,RES,CM,no,608
OB270RV6,160,RES,CM,no,618
OB270RV6,160,RES,CM,no,666
U0889XUW,4,CM,RES,yes,1246
U0889XUW,4,CM,RES,yes,1155
U0889XUW,4,CM,RES,yes,734
U0889XUW,9,RES,CM,yes,1831
U0889XUW,9,RES,CM,yes,1181
U0889XUW,9,RES,CM,yes,1805
U0889XUW,14,RES,CM,no,1202
U0889XUW,14,RES,CM,no,681
U0889XUW,14,RES,CM,no,1902
U0889XUW,18,CM,RES,no,1993
U0889XUW,18,CM,RES,no,1803
U0889XUW,18,CM,RES,no,845
U0889XUW,23,CM,CM,no,1757
U0889XUW,23,CM,CM,no,1004
U0889XUW,23,CM,CM,no,624
U0889XUW,27,RES,RES,no,2450
U0889XUW,27,RES,RES,no,1203
U0889XUW,27,RES,RES,no,952
U0889XUW,38,RES,RES,yes,891
U0889XUW,38,RES,RES,yes,834
U0889XUW,38,RES,RES,yes,991
U0889XUW,43,RES,RES,no,735
U0889XUW,43,RES,RES,no,819
U0889XUW,43,RES,RES,no,1730
U0889XUW,53,RES,CM,no,1093
U0889XUW,53,RES,CM,no,835
U0889XUW,53,RES,CM,no,1426
U0889XUW,58,RES,RES,yes,1357
U0889XUW,58,RES,RES,yes,860
U0889XUW,58,RES,RES,yes,917
U0889XUW,64,CM,RES,no,1222
U0889XUW,64,CM,RES,no,1920
U0889XUW,64,CM,RES,no,1006
U0889XUW,68,CM,CM,yes,919
U0889XUW,68,CM,CM,yes,1617
U0889XUW,68,CM,CM,yes,634
U0889XUW,74,CM,RES,yes,911
U0889XUW,74,CM,RES,yes,1807
U0889XUW,74,CM,RES,yes,678
U0889XUW,79,CM,CM,no,1406
U0889XUW,79,CM,CM,no,1083
U0889XUW,79,CM,CM,no,612
U0889XUW,89,CM,RES,no,728
U0889XUW,89,CM,RES,no,1220
U0889XUW,89,CM,RES,no,565
U0889XUW,116,RES,RES,no,630
U0889XUW,116,RES,RES,no,855
U0889XUW,116,RES,RES,no,635
U0889XUW,121,RES,CM,yes,1075
U0889XUW,121,RES,CM,yes,756
U0889XUW,121,RES,CM,yes,853
U0889XUW,126,RES,CM,yes,641
U0889XUW,126,RES,CM,yes,929
U0889XUW,126,RES,CM,yes,922
U0889XUW,130,CM,RES,yes,649
U0889XUW,130,CM,RES,yes,1473
U0889XUW,130,CM,RES,yes,500
U0889XUW,136,RES,RES,no,668
U0889XUW,136,RES,RES,no,920
U0889XUW,136,RES,RES,no,787
U0889XUW,140,CM,CM,no,715
U0889XUW,140,CM,CM,no,600
U0889XUW,140,CM,CM,no,783
U0889XUW,145,CM,RES,no,809
U0889XUW,145,CM,RES,no,1208
U0889XUW,145,CM,RES,no,467
U0889XUW,150,CM,CM,yes,1195
U0889XUW,150,CM,CM,yes,854
U0889XUW,150,CM,CM,yes,630
U0889XUW,154,RES,RES,yes,1202
U0889XUW,154,RES,RES,yes,822
U0889XUW,154,RES,RES,yes,856
EW775MI3,4,CM,RES,yes,1691
EW775MI3,4,CM,RES,yes,827
EW775MI3,4,CM,RES,yes,805
EW775MI3,9,RES,CM,yes,1623
EW775MI3,9,RES,CM,yes,1773
EW775MI3,9,RES,CM,yes,1104
EW775MI3,14,RES,CM,no,1064
EW775MI3,14,RES,CM,no,728
EW775MI3,14,RES,CM,no,1088
EW775MI3,18,CM,RES,no,984
EW775MI3,18,CM,RES,no,1734
EW775MI3,18,CM,RES,no,625
EW775MI3,23,CM,CM,no,1119
EW775MI3,23,CM,CM,no,991
EW775MI3,23,CM,CM,no,664
EW775MI3,27,RES,RES,no,1311
EW775MI3,27,RES,RES,no,800
EW775MI3,27,RES,RES,no,632
EW775MI3,32,CM,CM,yes,1116
EW775MI3,32,CM,CM,yes,1639
EW775MI3,32,CM,CM,yes,976
EW775MI3,38,RES,RES,yes,912
EW775MI3,38,RES,RES,yes,1543
EW775MI3,38,RES,RES,yes,1121
EW775MI3,43,RES,RES,no,1048
EW775MI3,43,RES,RES,no,856
EW775MI3,43,RES,RES,no,767
EW775MI3,48,RES,CM,yes,1752
EW775MI3,48,RES,CM,yes,768
EW775MI3,48,RES,CM,yes,720
EW775MI3,53,RES,CM,no,2288
EW775MI3,53,RES,CM,no,1112
